Instance;Instance;Instance;Instance;Instance;Instance;Instance;Solution;Solution;Solution;Solution
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_1.txt;40;36;1;composite;false;938;882;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_2.txt;40;36;2;optimal;false;793;771,41;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_2.txt;40;36;2;largest_gap;false;860;854;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_2.txt;40;36;2;midpoint;false;903;886,61;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_2.txt;40;36;2;return;false;1.111;1.085,10;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_2.txt;40;36;2;traversal;false;844;839;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_2.txt;40;36;2;composite;false;806;781;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_3.txt;40;36;3;optimal;false;912;882,13;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_3.txt;40;36;3;largest_gap;false;989;971;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_3.txt;40;36;3;midpoint;false;1.014;1.001;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_3.txt;40;36;3;return;false;1.213;1.199;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_3.txt;40;36;3;traversal;false;962;954,10;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_3.txt;40;36;3;composite;false;915;893;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_4.txt;40;36;4;optimal;false;796;788,49;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_4.txt;40;36;4;largest_gap;false;862;856;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_4.txt;40;36;4;midpoint;false;910;906,41;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_4.txt;40;36;4;return;false;1.065;1.060,80;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_4.txt;40;36;4;traversal;false;863;858,09;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_4.txt;40;36;4;composite;false;800;794;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_5.txt;40;36;5;optimal;false;816;802,83;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_5.txt;40;36;5;largest_gap;false;858;852;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_5.txt;40;36;5;midpoint;true;894;893,56;958,509
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_5.txt;40;36;5;return;false;1.096;1.087,83;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_5.txt;40;36;5;traversal;false;896;876,75;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_5.txt;40;36;5;composite;false;822;811;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_6.txt;40;36;6;optimal;false;822;812,60;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_6.txt;40;36;6;largest_gap;true;873;873;1187,22
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_6.txt;40;36;6;midpoint;true;907;907;1062,3
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_6.txt;40;36;6;return;true;1.114;1.113,52;2582,03
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_6.txt;40;36;6;traversal;true;893;892,70;2029,38
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_6.txt;40;36;6;composite;false;820;819;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_7.txt;40;36;7;optimal;true;808;808,00;2793,78
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_7.txt;40;36;7;largest_gap;true;871;870,80;1049,05
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_7.txt;40;36;7;midpoint;true;907;906,80;608,712
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_7.txt;40;36;7;return;true;1.105;1.104,72;1381,78
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_7.txt;40;36;7;traversal;true;897;896,71;743,743
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_7.txt;40;36;7;composite;false;815;814;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_8.txt;40;36;8;optimal;false;778;759,13;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_8.txt;40;36;8;largest_gap;false;833;830;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_8.txt;40;36;8;midpoint;false;866;858,54;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_8.txt;40;36;8;return;false;1.102;1.087,85;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_8.txt;40;36;8;traversal;false;864;843,77;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_8.txt;40;36;8;composite;false;790;767;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_9.txt;40;36;9;optimal;false;782;731,85;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_9.txt;40;36;9;largest_gap;false;824;790;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_9.txt;40;36;9;midpoint;false;856;832,65;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_9.txt;40;36;9;return;false;1.084;1.034;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_9.txt;40;36;9;traversal;false;875;821,67;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_9.txt;40;36;9;composite;false;795;746;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_10.txt;40;36;10;optimal;false;806;792,60;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_10.txt;40;36;10;largest_gap;true;855;855;1136,75
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_10.txt;40;36;10;midpoint;true;897;897,20;554,043
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_10.txt;40;36;10;return;true;1.108;1.107,92;809,867
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_10.txt;40;36;10;traversal;true;879;878,71;2094,21
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_40_10.txt;40;36;10;composite;false;805;802,72;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_1.txt;50;36;1;optimal;false;1.030;1.010;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_1.txt;50;36;1;largest_gap;false;1.089;1.077;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_1.txt;50;36;1;midpoint;false;1.123;1.121,10;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_1.txt;50;36;1;return;false;1.466;1.451,80;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_1.txt;50;36;1;traversal;false;1.130;1.120;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_1.txt;50;36;1;composite;false;1.039;1.023;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_2.txt;50;36;2;optimal;false;899;886;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_2.txt;50;36;2;largest_gap;false;985;966;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_2.txt;50;36;2;midpoint;false;1.020;1.019,04;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_2.txt;50;36;2;return;false;1.255;1.254,45;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_2.txt;50;36;2;traversal;false;967;955;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_2.txt;50;36;2;composite;false;910;897;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_3.txt;50;36;3;optimal;false;1.022;981;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_3.txt;50;36;3;largest_gap;false;1.097;1.068,19;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_3.txt;50;36;3;midpoint;false;1.143;1.118,09;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_3.txt;50;36;3;return;false;1.406;1.375,72;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_3.txt;50;36;3;traversal;false;1.102;1.072;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_3.txt;50;36;3;composite;false;1.014;989,28;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_4.txt;50;36;4;optimal;false;1.000;989;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_4.txt;50;36;4;largest_gap;true;1.080;1.080,35;2214,43
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_4.txt;50;36;4;midpoint;true;1.134;1.134,31;2625,23
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_4.txt;50;36;4;return;false;1.384;1.383,90;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_4.txt;50;36;4;traversal;true;1.084;1.084;2330,3
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_4.txt;50;36;4;composite;false;998;995,10;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_5.txt;50;36;5;optimal;false;1.137;1.040;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_5.txt;50;36;5;largest_gap;true;1.142;1.142,34;3356,85
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_5.txt;50;36;5;midpoint;true;1.190;1.189,53;2160,89
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_5.txt;50;36;5;return;true;1.424;1.424,30;2609,71
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_5.txt;50;36;5;traversal;true;1.131;1.131;2436,49
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_5.txt;50;36;5;composite;false;1.055;1.048,29;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_6.txt;50;36;6;optimal;false;1.020;988;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_6.txt;50;36;6;largest_gap;false;1.098;1.077,44;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_6.txt;50;36;6;midpoint;false;1.154;1.127,77;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_6.txt;50;36;6;return;false;1.361;1.329,99;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_6.txt;50;36;6;traversal;false;1.100;1.067;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_6.txt;50;36;6;composite;false;1.022;994,47;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_7.txt;50;36;7;optimal;false;876;849;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_7.txt;50;36;7;largest_gap;false;940;924;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_7.txt;50;36;7;midpoint;false;964;952,03;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_7.txt;50;36;7;return;false;1.197;1.194,99;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_7.txt;50;36;7;traversal;false;964;942;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_7.txt;50;36;7;composite;false;878;858,28;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_8.txt;50;36;8;optimal;false;906;870;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_8.txt;50;36;8;largest_gap;false;963;932;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_8.txt;50;36;8;midpoint;false;985;974,05;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_8.txt;50;36;8;return;false;1.263;1.225,76;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_8.txt;50;36;8;traversal;false;974;950;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_8.txt;50;36;8;composite;false;906;875,12;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_9.txt;50;36;9;optimal;false;904;884;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_9.txt;50;36;9;largest_gap;true;945;945;2731,14
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_9.txt;50;36;9;midpoint;true;988;987,92;1678,66
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_9.txt;50;36;9;return;false;1.226;1.221;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_9.txt;50;36;9;traversal;false;966;961;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_9.txt;50;36;9;composite;false;903;891,28;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_10.txt;50;36;10;optimal;false;1.015;988;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_10.txt;50;36;10;largest_gap;false;1.102;1.081,64;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_10.txt;50;36;10;midpoint;false;1.132;1.119,67;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_10.txt;50;36;10;return;false;1.403;1.380,93;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_10.txt;50;36;10;traversal;false;1.097;1.074;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_50_10.txt;50;36;10;composite;false;1.023;994,08;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_1.txt;60;36;1;optimal;false;1.136;1.093;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_1.txt;60;36;1;largest_gap;false;1.224;1.178,12;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_1.txt;60;36;1;midpoint;false;1.273;1.229,90;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_1.txt;60;36;1;return;false;1.503;1.450,25;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_1.txt;60;36;1;traversal;false;1.221;1.178;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_1.txt;60;36;1;composite;false;1.149;1.099,99;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_2.txt;60;36;2;optimal;false;1.098;1.033;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_2.txt;60;36;2;largest_gap;false;1.146;1.108,75;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_2.txt;60;36;2;midpoint;false;1.178;1.156,76;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_2.txt;60;36;2;return;false;1.505;1.452,55;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_2.txt;60;36;2;traversal;false;1.170;1.115;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_2.txt;60;36;2;composite;false;1.083;1.037,94;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_3.txt;60;36;3;optimal;false;1.212;1.138;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_3.txt;60;36;3;largest_gap;false;1.298;1.243;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_3.txt;60;36;3;midpoint;false;1.348;1.305,80;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_3.txt;60;36;3;return;false;1.668;1.579,48;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_3.txt;60;36;3;traversal;false;1.297;1.223;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_3.txt;60;36;3;composite;false;1.216;1.142,34;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_4.txt;60;36;4;optimal;false;1.093;1.061;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_4.txt;60;36;4;largest_gap;false;1.184;1.152;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_4.txt;60;36;4;midpoint;false;1.246;1.216;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_4.txt;60;36;4;return;false;1.488;1.457,42;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_4.txt;60;36;4;traversal;false;1.178;1.139;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_4.txt;60;36;4;composite;false;1.102;1.064,63;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_5.txt;60;36;5;optimal;false;1.264;1.224;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_5.txt;60;36;5;largest_gap;false;1.330;1.323,35;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_5.txt;60;36;5;midpoint;false;1.374;1.368,35;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_5.txt;60;36;5;return;false;1.746;1.714,98;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_5.txt;60;36;5;traversal;false;1.336;1.323;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_5.txt;60;36;5;composite;false;1.280;1.235,58;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_6.txt;60;36;6;optimal;false;1.376;1.320;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_6.txt;60;36;6;largest_gap;false;1.466;1.446;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_6.txt;60;36;6;midpoint;false;1.533;1.515,87;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_6.txt;60;36;6;return;false;1.828;1.764,28;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_6.txt;60;36;6;traversal;false;1.456;1.417;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_6.txt;60;36;6;composite;false;1.381;1.326,09;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_7.txt;60;36;7;optimal;false;1.324;1.222;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_7.txt;60;36;7;largest_gap;false;1.305;1.303;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_7.txt;60;36;7;midpoint;false;1.328;1.326,85;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_7.txt;60;36;7;return;false;1.695;1.692,19;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_7.txt;60;36;7;traversal;false;1.339;1.337;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_7.txt;60;36;7;composite;false;1.253;1.234,90;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_8.txt;60;36;8;optimal;false;1.246;1.207;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_8.txt;60;36;8;largest_gap;false;1.342;1.308;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_8.txt;60;36;8;midpoint;false;1.401;1.373,64;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_8.txt;60;36;8;return;false;1.710;1.665,94;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_8.txt;60;36;8;traversal;false;1.328;1.303;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_8.txt;60;36;8;composite;false;1.242;1.213,86;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_9.txt;60;36;9;optimal;false;1.102;1.015;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_9.txt;60;36;9;largest_gap;false;1.156;1.095;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_9.txt;60;36;9;midpoint;false;1.157;1.144,55;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_9.txt;60;36;9;return;true;1.404;1.404,37;2978,57
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_9.txt;60;36;9;traversal;false;1.100;1.094;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_9.txt;60;36;9;composite;false;1.071;1.022,71;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_10.txt;60;36;10;optimal;false;1.221;1.203;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_10.txt;60;36;10;largest_gap;false;1.306;1.293;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_10.txt;60;36;10;midpoint;false;1.373;1.360,89;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_10.txt;60;36;10;return;false;1.672;1.647,63;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_10.txt;60;36;10;traversal;false;1.318;1.300;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_60_10.txt;60;36;10;composite;false;1.225;1.207,51;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_1.txt;70;36;1;optimal;false;1.439;1.311;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_1.txt;70;36;1;largest_gap;false;1.441;1.409,18;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_1.txt;70;36;1;midpoint;false;1.517;1.468,53;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_1.txt;70;36;1;return;false;1.839;1.781,29;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_1.txt;70;36;1;traversal;false;1.458;1.411;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_1.txt;70;36;1;composite;false;1.363;1.318,28;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_2.txt;70;36;2;optimal;false;1.412;1.355;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_2.txt;70;36;2;largest_gap;false;1.494;1.439,66;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_2.txt;70;36;2;midpoint;false;1.530;1.496,29;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_2.txt;70;36;2;return;false;1.973;1.910,61;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_2.txt;70;36;2;traversal;false;1.568;1.507;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_2.txt;70;36;2;composite;false;1.422;1.371,87;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_3.txt;70;36;3;optimal;false;1.522;1.435;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_3.txt;70;36;3;largest_gap;false;1.572;1.557;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_3.txt;70;36;3;midpoint;false;1.678;1.621;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_3.txt;70;36;3;return;false;2.026;2.008,98;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_3.txt;70;36;3;traversal;false;1.585;1.577;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_3.txt;70;36;3;composite;false;1.536;1.444,94;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_4.txt;70;36;4;optimal;false;1.426;1.333;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_4.txt;70;36;4;largest_gap;false;1.534;1.435,56;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_4.txt;70;36;4;midpoint;false;1.525;1.515,47;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_4.txt;70;36;4;return;false;1.886;1.814,75;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_4.txt;70;36;4;traversal;false;1.536;1.438,12;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_4.txt;70;36;4;composite;false;1.431;1.339,31;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_5.txt;70;36;5;optimal;false;1.304;1.255;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_5.txt;70;36;5;largest_gap;false;1.355;1.348,17;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_5.txt;70;36;5;midpoint;false;1.416;1.405,28;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_5.txt;70;36;5;return;false;1.814;1.732,16;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_5.txt;70;36;5;traversal;false;1.417;1.352;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_5.txt;70;36;5;composite;false;1.299;1.263,05;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_6.txt;70;36;6;optimal;false;1.358;1.333;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_6.txt;70;36;6;largest_gap;false;1.451;1.429;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_6.txt;70;36;6;midpoint;false;1.496;1.477,23;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_6.txt;70;36;6;return;false;1.835;1.803,25;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_6.txt;70;36;6;traversal;false;1.561;1.436;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_6.txt;70;36;6;composite;false;1.453;1.338;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_7.txt;70;36;7;optimal;false;1.360;1.300;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_7.txt;70;36;7;largest_gap;false;1.460;1.408,06;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_7.txt;70;36;7;midpoint;false;1.470;1.464,77;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_7.txt;70;36;7;return;false;1.793;1.782,15;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_7.txt;70;36;7;traversal;false;1.388;1.384;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_7.txt;70;36;7;composite;false;1.410;1.307,98;3600
OrderBatching;MUTER_ONCAN;instances\Muter_Oncan\ins_70_8.txt;70;36;8;optimal;false;1.348;1.288;3600
