instance_set,instance_name,reference_value,reference_runtime,reference_is_opt,reference_type,reference_source,reference_policy
SPRP,unit_F1_m25_C180_a30_16,2370.0,0.039654,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_17,2272.0,0.050207299999999996,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_18,2132.0,0.0271861,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_19,2186.0,0.0252503,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_2,2198.0,0.037104599999999995,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_20,2390.0,0.0285607,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_21,2266.0,0.07136870000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_22,2256.0,0.0421518,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_23,2550.0,0.0453508,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_24,2562.0,0.0466705,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_25,2792.0,0.0612688,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_26,2552.0,0.043005800000000004,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_27,2604.0,0.0439685,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_28,2104.0,0.0554869,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_29,2128.0,0.0242492,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_3,1822.0,0.0659785,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_30,1652.0,0.037739800000000004,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_31,2510.0,0.041899900000000004,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_32,2808.0,0.0383704,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_33,2336.0,0.100945,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_34,2024.0,0.0455953,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_35,2466.0,0.0307773,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_36,2450.0,0.0133987,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_37,2172.0,0.0436374,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_38,2358.0,0.0487594,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_39,1806.0,0.0438479,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_4,2144.0,0.0323005,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_40,2442.0,0.033018900000000004,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_41,2196.0,0.037916200000000004,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_42,1878.0,0.0334021,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_43,2632.0,0.0349692,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_44,2410.0,0.032643500000000006,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_45,2188.0,0.0584095,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_46,2614.0,0.0318904,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_47,2014.0,0.040144599999999996,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_48,2292.0,0.036102499999999996,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_49,2292.0,0.0225333,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_5,2086.0,0.0382378,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_6,2504.0,0.0432034,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_7,2326.0,0.0223048,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_8,2402.0,0.0188929,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a30_9,2350.0,0.0299701,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_0,366.0,0.0117566,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_1,548.0,0.0276245,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_10,426.0,0.0087987,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_11,486.0,0.008290800000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_12,520.0,0.031212399999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_13,568.0,0.0514762,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_14,520.0,0.0446768,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_15,494.0,0.029405999999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_16,368.0,0.008481899999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_17,458.0,0.0035664,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_18,498.0,0.0359715,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_19,428.0,0.0998308,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_2,464.0,0.0247512,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_20,522.0,0.0465122,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_21,454.0,0.044756,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_22,494.0,0.0118006,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_23,498.0,0.0360136,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_24,508.0,0.0505601,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_25,522.0,0.0158399,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_26,362.0,0.0262506,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_27,484.0,0.0147928,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_28,468.0,0.0202579,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_29,494.0,0.0196512,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_3,454.0,0.0421235,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_30,470.0,0.0164298,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_31,478.0,0.129446,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_32,544.0,0.028285599999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_33,520.0,0.0267896,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_34,448.0,0.0181629,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_35,362.0,0.021761399999999997,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_36,586.0,0.0370389,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_37,572.0,0.0459659,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_38,496.0,0.043256100000000006,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_39,610.0,0.0205054,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_4,498.0,0.56713,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_40,442.0,0.0322487,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_41,368.0,0.004666,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_42,496.0,0.0294995,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_43,448.0,0.007607,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_44,454.0,0.0211703,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_45,518.0,0.0143915,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_46,546.0,0.0179951,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_47,476.0,0.0116446,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_48,474.0,0.021428100000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_49,522.0,0.0240927,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_5,526.0,0.019236899999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_6,460.0,0.0168068,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_7,516.0,0.0446096,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_8,574.0,0.0643308,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a3_9,532.0,0.022414100000000003,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_0,832.0,0.0086576,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_1,988.0,0.042554699999999994,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_10,928.0,0.0216613,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_11,922.0,0.0195321,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_12,808.0,0.0948176,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_13,706.0,0.035351799999999996,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_14,868.0,0.024094400000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_15,866.0,0.0856939,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_16,738.0,0.0284046,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_17,1042.0,0.0423761,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_18,700.0,0.0320385,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_19,754.0,0.0658342,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_2,916.0,0.0441389,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_20,710.0,0.0567716,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_21,724.0,0.0262604,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_22,710.0,0.0238866,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_23,792.0,0.131282,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_24,898.0,0.0834829,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_25,982.0,0.0242841,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_26,820.0,0.0797553,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_27,906.0,0.021509399999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_28,658.0,0.0246477,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_29,720.0,0.023505400000000003,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_3,730.0,0.0317522,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_30,686.0,0.024303,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_31,662.0,0.039644599999999995,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_32,740.0,0.0393112,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_33,756.0,0.022529599999999997,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_34,634.0,0.0408282,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_35,778.0,0.0433101,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_36,916.0,0.0540934,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_37,812.0,0.0903082,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_38,608.0,0.0307159,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_39,886.0,0.0067464000000000005,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_4,798.0,0.188515,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_40,864.0,0.0120404,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_41,678.0,0.0148307,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_42,760.0,0.065116,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_43,934.0,0.0331244,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_44,720.0,0.040931199999999994,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_45,828.0,0.007301,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_46,732.0,0.0322346,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_47,646.0,0.037366300000000005,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_48,946.0,0.051583199999999996,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_49,794.0,0.08128619999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_5,882.0,0.03221,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_6,828.0,0.059729399999999995,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_7,846.0,0.0821538,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_8,804.0,0.0318981,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C180_a7_9,960.0,0.042166800000000004,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_0,370.0,0.0365362,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_1,412.0,0.0448093,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_10,362.0,0.022281600000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_11,316.0,0.023600799999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_12,306.0,0.0212199,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_13,362.0,0.0203964,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_14,338.0,0.0205586,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_15,318.0,0.0302626,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_16,344.0,0.018557300000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_17,358.0,0.0426259,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_18,430.0,0.0306081,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_19,392.0,0.0270793,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_2,320.0,0.0362951,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_20,338.0,0.0171368,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_21,318.0,0.0426017,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_22,388.0,0.018737200000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_23,340.0,0.0329811,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_24,382.0,0.034658,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_25,360.0,0.0383262,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_26,394.0,0.0180418,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_27,370.0,0.0173322,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_28,364.0,0.0411706,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_29,378.0,0.037653799999999994,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_3,390.0,0.0366481,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_30,296.0,0.013673600000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_31,342.0,0.038728099999999994,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_32,390.0,0.0187023,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_33,322.0,0.014370599999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_34,406.0,0.0187742,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_35,416.0,0.0126425,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_36,360.0,0.018986999999999997,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_37,324.0,0.0510812,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_38,374.0,0.017870999999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_39,344.0,0.0502998,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_4,340.0,0.0396466,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_40,352.0,0.010854599999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_41,314.0,0.031925,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_42,436.0,0.0180201,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_43,318.0,0.0341173,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_44,332.0,0.024895,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_45,396.0,0.0164537,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_46,360.0,0.0218533,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_47,354.0,0.0970347,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_48,336.0,0.029611799999999997,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_49,368.0,0.0445866,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_5,368.0,0.0310309,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_6,316.0,0.0225206,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_7,340.0,0.032230299999999996,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_8,308.0,0.016944400000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a15_9,284.0,0.019512699999999997,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_0,564.0,0.040616,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_1,556.0,0.0221805,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_10,518.0,0.0378536,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_11,568.0,0.0169861,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_12,486.0,0.048976599999999995,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_13,490.0,0.0272439,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_14,504.0,0.0505143,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_15,440.0,0.0251731,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_16,534.0,0.0318376,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_17,506.0,0.0250222,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_18,580.0,0.029828,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_19,538.0,0.0212176,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_2,476.0,0.0369378,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_20,512.0,0.019732399999999997,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_21,542.0,0.0364885,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_22,540.0,0.0605645,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_23,506.0,0.0244399,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_24,548.0,0.04319,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_25,554.0,0.0256302,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_26,570.0,0.026508,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_27,538.0,0.0304819,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_28,546.0,0.023324400000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_29,546.0,0.0357241,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_3,566.0,0.032607500000000005,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_30,486.0,0.0215927,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_31,512.0,0.0397766,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_32,578.0,0.0293611,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_33,496.0,0.024693,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_34,566.0,0.029218800000000003,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_35,642.0,0.0557577,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_36,510.0,0.022106400000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_37,540.0,0.0267284,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_38,528.0,0.0511692,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_39,482.0,0.0281941,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_4,500.0,0.038093600000000005,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_40,530.0,0.027960799999999997,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_41,512.0,0.0376914,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_42,590.0,0.029189800000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_43,540.0,0.032160400000000006,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_44,516.0,0.0277868,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_45,596.0,0.0365631,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_46,500.0,0.0368067,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_47,516.0,0.025057,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_48,454.0,0.0272036,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_49,512.0,0.060896700000000005,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_5,520.0,0.0304999,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_6,450.0,0.021086999999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_7,512.0,0.029751100000000003,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_8,458.0,0.0421548,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a30_9,508.0,0.0567812,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a3_0,198.0,0.037222,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a3_1,142.0,0.0304776,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a3_10,128.0,0.09153149999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a3_11,156.0,0.0036409,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a3_12,166.0,0.019173700000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a3_13,156.0,0.047752,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a3_14,156.0,0.026414,True,optimum,Heßler & Irnich (2024),exact
SPRP,unit_F1_m25_C30_a3_15,142.0,0.0117126,True,optimum,Heßler & Irnich (2024),exact
